Format Version,1.24,Take Name,80 2024-11-11 01.03.44 PM_011,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-12-16 10.29.21.979 AM,Capture Start Frame,319118,Total Frames in Take,718,Total Exported Frames,718,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Skeleton_25_marker,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Ab,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Neck,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LShoulder,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LFArm,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:LHand,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RShoulder,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RUArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RFArm,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadSide,Skeleton_25_marker:HeadSide,Skeleton_25_marker:HeadSide,Skeleton_25_marker:BackTop,Skeleton_25_marker:BackTop,Skeleton_25_marker:BackTop,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackRight,Skeleton_25_marker:BackRight,Skeleton_25_marker:BackRight,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LWristOut,Skeleton_25_marker:LWristOut,Skeleton_25_marker:LWristOut,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LHandOut,Skeleton_25_marker:LHandOut,Skeleton_25_marker:LHandOut,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RWristOut,Skeleton_25_marker:RWristOut,Skeleton_25_marker:RWristOut,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RHandOut,Skeleton_25_marker:RHandOut,Skeleton_25_marker:RHandOut,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRFront,Skeleton_25_marker:WaistRFront,Skeleton_25_marker:WaistRFront,Hammer,Hammer,Hammer,Hammer,Hammer,Hammer,Hammer,Hammer:Marker 001,Hammer:Marker 001,Hammer:Marker 001,Hammer:Marker 002,Hammer:Marker 002,Hammer:Marker 002,Hammer:Marker 003,Hammer:Marker 003,Hammer:Marker 003,Hammer:Marker 004,Hammer:Marker 004,Hammer:Marker 004,Hammer:Marker 001,Hammer:Marker 001,Hammer:Marker 001,Hammer:Marker 002,Hammer:Marker 002,Hammer:Marker 002,Hammer:Marker 003,Hammer:Marker 003,Hammer:Marker 003,Hammer:Marker 004,Hammer:Marker 004,Hammer:Marker 004,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackLeft,Skeleton_25_marker:BackRight,Skeleton_25_marker:BackRight,Skeleton_25_marker:BackRight,Skeleton_25_marker:BackTop,Skeleton_25_marker:BackTop,Skeleton_25_marker:BackTop,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:Chest,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadFront,Skeleton_25_marker:HeadSide,Skeleton_25_marker:HeadSide,Skeleton_25_marker:HeadSide,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LElbowOut,Skeleton_25_marker:LHandOut,Skeleton_25_marker:LHandOut,Skeleton_25_marker:LHandOut,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderBack,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LShoulderTop,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LUArmHigh,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LWristIn,Skeleton_25_marker:LWristOut,Skeleton_25_marker:LWristOut,Skeleton_25_marker:LWristOut,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RElbowOut,Skeleton_25_marker:RHandOut,Skeleton_25_marker:RHandOut,Skeleton_25_marker:RHandOut,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderBack,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RShoulderTop,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RUArmHigh,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RWristIn,Skeleton_25_marker:RWristOut,Skeleton_25_marker:RWristOut,Skeleton_25_marker:RWristOut,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistLBack,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistLFront,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRBack,Skeleton_25_marker:WaistRFront,Skeleton_25_marker:WaistRFront,Skeleton_25_marker:WaistRFront
,ID,"1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","1611EFC4E0","D","D","D","E","E","E","F","F","F","9","9","9","A","A","A","B","B","B","C","C","C","11","11","11","10","10","10","13","13","13","12","12","12","15","15","15","16","16","16","14","14","14","18","18","18","17","17","17","1A","1A","1A","19","19","19","1C","1C","1C","1D","1D","1D","1B","1B","1B","5","5","5","7","7","7","8","8","8","6","6","6",C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,C3431F58BB8C11EFDFE03BCA0568F98F,"3AE4A34DBB9011EFDFE03BCA0568F98F","3AE4A34DBB9011EFDFE03BCA0568F98F","3AE4A34DBB9011EFDFE03BCA0568F98F","3AE4A34CBB9011EFDFE03BCA0568F98F","3AE4A34CBB9011EFDFE03BCA0568F98F","3AE4A34CBB9011EFDFE03BCA0568F98F","3AE4A35ABB9011EFDFE03BCA0568F98F","3AE4A35ABB9011EFDFE03BCA0568F98F","3AE4A35ABB9011EFDFE03BCA0568F98F","3AE4A353BB9011EFDFE03BCA0568F98F","3AE4A353BB9011EFDFE03BCA0568F98F","3AE4A353BB9011EFDFE03BCA0568F98F","3AE4A35CBB9011EFDFE03BCA0568F98F","3AE4A35CBB9011EFDFE03BCA0568F98F","3AE4A35CBB9011EFDFE03BCA0568F98F","3AE4A361BB9011EFDFE03BCA0568F98F","3AE4A361BB9011EFDFE03BCA0568F98F","3AE4A361BB9011EFDFE03BCA0568F98F","3AE4A35FBB9011EFDFE03BCA0568F98F","3AE4A35FBB9011EFDFE03BCA0568F98F","3AE4A35FBB9011EFDFE03BCA0568F98F","3AE4A351BB9011EFDFE03BCA0568F98F","3AE4A351BB9011EFDFE03BCA0568F98F","3AE4A351BB9011EFDFE03BCA0568F98F","3AE4A357BB9011EFDFE03BCA0568F98F","3AE4A357BB9011EFDFE03BCA0568F98F","3AE4A357BB9011EFDFE03BCA0568F98F","3AE4A356BB9011EFDFE03BCA0568F98F","3AE4A356BB9011EFDFE03BCA0568F98F","3AE4A356BB9011EFDFE03BCA0568F98F","3AE4A34BBB9011EFDFE03BCA0568F98F","3AE4A34BBB9011EFDFE03BCA0568F98F","3AE4A34BBB9011EFDFE03BCA0568F98F","3AE4A352BB9011EFDFE03BCA0568F98F","3AE4A352BB9011EFDFE03BCA0568F98F","3AE4A352BB9011EFDFE03BCA0568F98F","3AE4A34FBB9011EFDFE03BCA0568F98F","3AE4A34FBB9011EFDFE03BCA0568F98F","3AE4A34FBB9011EFDFE03BCA0568F98F","3AE4A35DBB9011EFDFE03BCA0568F98F","3AE4A35DBB9011EFDFE03BCA0568F98F","3AE4A35DBB9011EFDFE03BCA0568F98F","3AE4A350BB9011EFDFE03BCA0568F98F","3AE4A350BB9011EFDFE03BCA0568F98F","3AE4A350BB9011EFDFE03BCA0568F98F","3AE4A355BB9011EFDFE03BCA0568F98F","3AE4A355BB9011EFDFE03BCA0568F98F","3AE4A355BB9011EFDFE03BCA0568F98F","3AE4A366BB9011EFDFE03BCA0568F98F","3AE4A366BB9011EFDFE03BCA0568F98F","3AE4A366BB9011EFDFE03BCA0568F98F","3AE4A34EBB9011EFDFE03BCA0568F98F","3AE4A34EBB9011EFDFE03BCA0568F98F","3AE4A34EBB9011EFDFE03BCA0568F98F","3AE4A362BB9011EFDFE03BCA0568F98F","3AE4A362BB9011EFDFE03BCA0568F98F","3AE4A362BB9011EFDFE03BCA0568F98F","3AE4A363BB9011EFDFE03BCA0568F98F","3AE4A363BB9011EFDFE03BCA0568F98F","3AE4A363BB9011EFDFE03BCA0568F98F","3AE4A360BB9011EFDFE03BCA0568F98F","3AE4A360BB9011EFDFE03BCA0568F98F","3AE4A360BB9011EFDFE03BCA0568F98F","3AE4A359BB9011EFDFE03BCA0568F98F","3AE4A359BB9011EFDFE03BCA0568F98F","3AE4A359BB9011EFDFE03BCA0568F98F","3AE4A35BBB9011EFDFE03BCA0568F98F","3AE4A35BBB9011EFDFE03BCA0568F98F","3AE4A35BBB9011EFDFE03BCA0568F98F","3AE4A367BB9011EFDFE03BCA0568F98F","3AE4A367BB9011EFDFE03BCA0568F98F","3AE4A367BB9011EFDFE03BCA0568F98F","3AE4A364BB9011EFDFE03BCA0568F98F","3AE4A364BB9011EFDFE03BCA0568F98F","3AE4A364BB9011EFDFE03BCA0568F98F","3AE4A354BB9011EFDFE03BCA0568F98F","3AE4A354BB9011EFDFE03BCA0568F98F","3AE4A354BB9011EFDFE03BCA0568F98F","3AE4A365BB9011EFDFE03BCA0568F98F","3AE4A365BB9011EFDFE03BCA0568F98F","3AE4A365BB9011EFDFE03BCA0568F98F","3AE4A35EBB9011EFDFE03BCA0568F98F","3AE4A35EBB9011EFDFE03BCA0568F98F","3AE4A35EBB9011EFDFE03BCA0568F98F","3AE4A358BB9011EFDFE03BCA0568F98F","3AE4A358BB9011EFDFE03BCA0568F98F","3AE4A358BB9011EFDFE03BCA0568F98F"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.228596,0.584283,-0.072508,-0.775307,304.829285,950.496948,751.271484,-0.289206,0.588131,-0.084085,-0.750594,280.720917,1006.707214,768.403931,-0.367217,0.567430,-0.020351,-0.736723,180.770523,1182.126343,840.246399,-0.575246,0.568356,-0.138626,-0.571705,70.745377,1361.790161,967.820435,-0.273352,0.634589,0.079678,-0.718489,-55.474846,1390.492065,1034.592407,-0.410350,0.586214,0.052914,-0.696539,106.825035,1316.955688,973.435486,-0.508764,0.647520,0.409547,-0.392617,138.425964,1259.865479,1052.998535,-0.260486,0.883308,0.389085,0.022953,76.806145,912.692444,1085.478882,0.105101,-0.922750,-0.355561,0.105179,-148.569626,797.211609,1021.970764,-0.359410,0.572440,-0.030426,-0.736350,82.006172,1343.977783,913.974976,-0.076723,0.274469,-0.538594,-0.792904,46.735107,1381.708130,824.977356,0.340563,-0.268889,-0.480688,-0.762007,-48.574535,1094.188965,641.592834,0.340047,-0.188358,-0.401957,-0.829048,-151.251297,950.743896,834.061829,-63.636848,1560.842529,1122.673096,-27.661596,1527.092407,1012.750854,64.778984,1467.744263,1089.573608,188.362915,1406.556152,915.364563,320.603638,1269.430786,924.783020,255.437759,1333.015625,753.317505,18.520666,1171.826904,951.652771,256.317200,1310.887695,1055.784668,151.642593,1273.483276,1133.940674,196.181671,1050.898438,1111.569214,103.897522,951.392090,1111.468628,-120.035606,768.484009,1062.020020,-162.050705,832.117737,995.654907,-178.486328,780.133118,1075.164307,97.260658,1449.340210,786.573792,-13.342173,1443.570190,797.418152,4.154673,1256.472046,626.258728,-70.519806,1089.079468,632.622803,-153.077972,934.343445,781.331543,-158.670258,989.600769,856.867065,-191.325195,881.945068,817.856323,201.578201,965.405884,928.893250,408.173645,1060.645630,869.609863,321.902191,1110.644531,622.924377,133.211731,993.436401,652.821106,0.216298,0.610822,-0.705877,0.286093,-166.142746,916.342957,857.466736,-49.148647,897.852539,686.094971,-292.376862,951.827637,935.041138,-234.685394,895.869629,996.789124,-88.360268,919.822021,811.941956,-49.199188,897.899536,686.267700,-292.042877,951.739746,934.892700,-234.717834,895.907166,996.774963,-88.568626,919.809265,811.914001,320.603638,1269.430786,924.783020,255.437759,1333.015625,753.317505,188.362915,1406.556152,915.364563,18.520666,1171.826904,951.652771,-27.661596,1527.092407,1012.750854,64.778984,1467.744263,1089.573608,-63.636848,1560.842529,1122.673096,103.897522,951.392090,1111.468628,-178.486328,780.133118,1075.164307,256.317200,1310.887695,1055.784668,151.642593,1273.483276,1133.940674,196.181671,1050.898438,1111.569214,-162.050705,832.117737,995.654907,-120.035606,768.484009,1062.020020,-70.519806,1089.079468,632.622803,-191.325195,881.945068,817.856323,97.260658,1449.340210,786.573792,-13.342173,1443.570190,797.418152,4.154673,1256.472046,626.258728,-158.670258,989.600769,856.867065,-153.077972,934.343445,781.331543,408.173645,1060.645630,869.609863,201.578201,965.405884,928.893250,321.902191,1110.644531,622.924377,133.211731,993.436401,652.821106
